hhid,state,muni,local,female_hh,age_hh,educ_hh,ethnicity_hh,educ_sp,age_hh2,dirtfloor97,bathroom97,electricity97,homeown97,primary,telesec,healthcenter,mobilehealth,min_dist,hhsize97,lnup_cwagepm,lnup_cwagepw,lnup_cwagepc,intention_to_treat,treatment,me,mef,enterprise_m,comuid,landpieces,land,ha,hairrigation,haseasonality,ani,ani1,ani2,no4,small4,big4,landlessmall4,landsmall4,vani,vani1,vani2,ani_sales,ani_sales_a,ani_prod,ani_prod_sales_a,crop_sales,ag_exp,credit,foodexp,nonfood,foodexp_pp,nonfoodexp_pp,hhsize,year
566400,16,112,18,0,34,2,0,6,1156,0,1,1,1,1,0,1,0,61.2595063,8,5.888878,0,0,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,1268.21,0,1268.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
471400,16,112,29,0,31,9,0,6,961,1,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,2,1,7,0,7,1,0,1,0,0,1,0,0,10882.04,0,10882.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565730,16,112,29,0,42,1,0,4,1764,0,1,1,0,1,0,0,1,76.998099,10,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,2141.074,0,2141.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565740,16,112,29,0,50,2,0,1,2500,0,0,1,1,1,0,0,1,76.998099,13,6.580639,0,0,1,1,0,0,0,194,1,1,2,2,0,1,1,1,0,1,0,0,1,33779,6411.41,27367.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565750,16,112,29,0,29,6,0,3,841,1,0,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,5483.854,1602.853,3881.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565770,16,112,29,0,30,12,0,9,900,0,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,1,1,2,2,0,1,0,1,0,1,0,0,1,33171.38,0,33171.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565800,16,112,29,0,46,3,0,2,2116,1,1,1,1,1,0,0,1,76.998099,8,6.580639,0,0,1,1,0,0,0,194,1,1,1,1,0,1,1,0,0,1,0,0,1,3205.705,3205.705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565810,16,112,29,0,30,4,0,6,900,0,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,1,1,1,1,0,1,1,1,0,1,0,0,1,8880.951,6411.41,2469.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565830,16,112,29,0,22,6,0,4,484,1,0,1,0,1,0,0,1,76.998099,4,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565840,16,112,29,0,39,0,0,2,1521,1,0,1,0,1,0,0,1,76.998099,9,6.580639,0,0,1,1,0,0,0,194,1,1,3,0,3,1,1,1,0,0,1,0,0,10967.71,3205.705,7762.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565850,16,112,29,0,30,4,0,0,900,1,0,1,0,1,0,0,1,76.998099,6,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565860,16,112,29,0,29,6,0,6,841,1,0,1,0,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,367.7165,0,367.7165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565890,16,112,29,0,57,0,0,4,3249,0,0,1,1,1,0,0,1,76.998099,4,6.580639,0,0,1,1,0,0,0,194,3,1,3,1,2,1,0,1,0,0,1,0,0,133.7151,0,133.7151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565900,16,112,29,0,54,2,0,6,2916,0,1,1,1,1,0,0,1,76.998099,7,6.580639,0,0,1,1,0,0,0,194,1,1,1,0,1,1,0,1,0,1,0,0,1,100.2863,0,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565920,16,112,29,0,31,12,0,11,961,0,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,313.8116,0,313.8116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565980,16,112,29,1,64,2,0,2.835725,4096,0,1,1,1,1,0,0,1,76.998099,10,6.580639,0,0,1,1,0,0,0,194,1,1,3,3,0,1,1,1,0,0,1,0,0,14943.43,7181.424,7762.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566000,16,112,29,0,41,4,0,6,1681,0,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,NA,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,4048.146,0,4048.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566190,16,112,29,0,42,6,0,3,1764,1,1,1,1,1,0,0,1,76.998099,12,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,3756.879,1602.853,2154.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566210,16,112,29,0,27,7,0,6,729,1,0,0,1,1,0,0,1,76.998099,2,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,1703.139,1602.853,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566230,16,112,29,0,30,8,0,6,900,1,0,1,1,1,0,0,1,76.998099,9,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,3677.069,1602.853,2074.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566240,16,112,29,0,33,9,0,3,1089,0,1,1,1,1,0,0,1,76.998099,5,6.580639,0,0,1,1,0,0,0,194,1,1,0,0,0,1,0,1,0,1,0,1,0,866.389,0,866.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566260,16,112,29,0,33,3,0,1,1089,0,1,1,0,1,0,0,1,76.998099,6,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,100.2863,0,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566270,16,112,29,0,45,3,0,1,2025,0,1,1,1,1,0,0,1,76.998099,10,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,2207.931,0,2207.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566310,16,112,29,1,52,2,0,6,2704,1,0,1,1,1,0,0,1,76.998099,10,6.580639,0,0,1,1,0,0,0,194,2,1,2,2,0,1,0,1,0,1,0,0,1,100.2863,0,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654178,16,112,29,0,30,6,0,1,900,1,0,1,1,1,0,0,1,76.998099,7,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654179,16,112,29,0,37,8,0,6,1369,0,1,1,0,1,0,0,1,76.998099,5,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654184,16,112,29,0,57,6,0,6,3249,0,1,1,1,1,0,0,1,76.998099,17,6.580639,0,0,1,1,0,0,0,194,1,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654190,16,112,29,0,36,5,0,4,1296,1,0,1,1,1,0,0,1,76.998099,7,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,7862.29,0,7862.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654191,16,112,29,0,48,1,0,2,2304,1,0,1,1,1,0,0,1,76.998099,12,6.580639,0,0,1,1,0,0,0,194,1,1,1,0,1,1,0,1,0,1,0,0,1,614.3934,0,614.3934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654192,16,112,29,0,47,2,0,4,2209,1,1,1,1,1,0,0,1,76.998099,7,6.580639,0,0,1,1,0,0,0,194,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654193,16,112,29,0,61,3,0,0,3721,1,0,1,1,1,0,0,1,76.998099,10,6.580639,0,0,1,1,0,0,0,194,1,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654194,16,112,29,0,48,3,0,3,2304,1,0,1,0,1,0,0,1,76.998099,6,6.580639,0,0,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,13245.86,1602.853,11643.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654195,16,112,29,0,22,8,0,12,484,0,1,1,1,1,0,0,1,76.998099,4,6.580639,0,0,1,NA,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565060,16,112,55,0,49,0,0,0,2401,1,0,1,1,1,0,0,0,73.1139669,7,6.580639,0,0,0,0,0,0,0,195,2,1,2,0,2,1,1,1,0,1,0,0,1,1699.139,1602.853,96.28638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565530,16,112,55,0,56,12,0,12,3136,1,1,1,1,1,0,0,0,73.1139669,4,6.580639,0,0,0,0,0,0,0,195,1,1,3,0,3,1,1,1,0,0,1,0,0,1795.425,1602.853,192.5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565540,16,112,55,0,23,9,0,9,529,1,0,1,1,1,0,0,0,73.1139669,3,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,192.5728,0,192.5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565560,16,112,55,0,47,3,0,0,2209,0,0,1,1,1,0,0,0,73.1139669,6,6.580639,0,0,0,0,0,0,0,195,2,1,5,1,4,1,1,1,0,0,1,0,0,6340.533,3205.705,3134.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565620,16,112,55,0,74,2,0,4,5476,1,0,0,1,1,0,0,0,73.1139669,2,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,3301.991,3205.705,96.28638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565630,16,112,55,0,34,0,0,6,1156,1,0,0,1,1,0,0,0,73.1139669,8,6.580639,0,0,0,0,0,0,0,195,1,1,2,0,2,1,1,1,0,1,0,0,1,1933.742,513.3427,1420.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565640,16,112,55,0,37,6,0,3,1369,1,1,0,1,1,0,0,0,73.1139669,4,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,1,0,0,1,0,0,1,1602.853,1602.853,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565650,16,112,55,0,26,0,0,9,676,1,0,1,1,1,0,0,0,73.1139669,5,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,128.3818,0,128.3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565660,16,112,55,1,69,0,0,2.835725,4761,1,0,1,1,1,0,0,0,73.1139669,1,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565670,16,112,55,0,52,4,0,3,2704,1,1,1,1,1,0,0,0,73.1139669,6,6.580639,0,0,0,0,0,0,0,195,1,1,2,0,2,1,1,1,0,1,0,0,1,3269.896,3205.705,64.19092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565680,16,112,55,0,63,0,0,0,3969,1,1,1,1,1,0,0,0,73.1139669,7,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,3398.278,3205.705,192.5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565690,16,112,55,0,23,4,0,1,529,0,0,1,1,1,0,0,0,73.1139669,4,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,0,1,0,1,0,0,1,160.4773,0,160.4773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
565700,16,112,55,0,23,6,0,6,529,1,0,1,1,1,0,0,0,73.1139669,5,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,0,1,0,1,0,0,1,192.5728,0,192.5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566650,16,112,55,0,39,8,0,0,1521,0,1,1,1,1,0,0,0,73.1139669,7,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,7550.17,3462.376,4087.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566820,16,112,55,0,30,0,0,0,900,1,0,0,1,1,0,0,0,73.1139669,6,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,288.8591,0,288.8591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566830,16,112,55,0,32,3,0,14,1024,0,0,1,1,1,0,0,0,73.1139669,5,6.580639,0,0,0,NA,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,160.4773,0,160.4773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
566840,16,112,55,1,46,6,0,0,2116,0,0,1,1,1,0,0,0,73.1139669,8,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,567.5319,0,567.5319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654207,16,112,55,0,44,1,0,3,1936,0,1,1,1,1,0,0,0,73.1139669,10,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654223,16,112,55,0,31,4,0,9,961,0,0,1,0,1,0,0,0,73.1139669,3,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654224,16,112,55,0,49,3,0,1,2401,0,0,1,1,1,0,0,0,73.1139669,8,6.580639,0,0,0,0,0,0,0,195,1,1,2,0,2,1,1,1,0,1,0,0,1,12448.64,6411.41,6037.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654226,16,112,55,0,25,0,0,6,625,1,0,1,1,1,0,0,0,73.1139669,3,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,224.6682,0,224.6682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654227,16,112,55,0,55,6,0,0,3025,1,0,1,1,1,0,0,0,73.1139669,4,6.580639,0,0,0,0,0,0,0,195,1,1,2,0,2,1,0,1,0,1,0,0,1,1615.557,0,1615.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654228,16,112,55,1,76,3,0,2.835725,5776,0,1,1,1,1,0,0,0,73.1139669,1,6.580639,0,0,0,NA,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,1679.748,0,1679.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654229,16,112,55,0,48,3,0,3,2304,1,1,1,1,1,0,0,0,73.1139669,10,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,1,1,0,1,0,1,0,705.9154,513.3427,192.5728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654236,16,112,55,1,73,2,0,2.835725,5329,0,1,1,1,1,0,0,0,73.1139669,2,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,1,1,0,1,0,1,0,9442.01,3205.705,6236.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654237,16,112,55,0,22,9,0,12,484,0,1,1,1,1,0,0,0,73.1139669,2,6.580639,0,0,0,NA,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654241,16,112,55,0,56,3,0,2,3136,0,1,1,1,1,0,0,0,73.1139669,7,6.580639,0,0,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,5795.45,3205.705,2589.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654242,16,112,55,0,35,9,0,12,1225,0,1,1,1,1,0,0,0,73.1139669,3,6.580639,0,0,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,256.7637,0,256.7637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
654246,16,112,55,1,32,5,0,2.835725,1024,0,0,1,1,1,0,0,0,73.1139669,7,6.580639,0,0,0,0,0,0,0,195,2,1,2,0,2,1,0,1,0,1,0,0,1,641.9092,0,641.9092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567340,16,112,85,0,37,6,0,6,1369,0,1,1,1,1,0,1,0,82.5778583,8,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,10417.46,0,10417.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567370,16,112,85,0,32,6,0,6,1024,1,0,1,1,1,0,1,0,82.5778583,6,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,200.5726,0,200.5726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567510,16,112,85,0,34,6,0,6,1156,1,1,1,1,1,0,1,0,82.5778583,6,6.580639,0,0,1,1,0,0,0,196,1,1,3,0,3,1,0,1,0,0,1,0,0,3981.288,0,3981.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567560,16,112,85,0,44,3,0,3,1936,0,0,0,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,4,1,4,0,4,1,0,1,0,0,1,0,0,200.5726,0,200.5726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567570,16,112,85,0,31,6,0,9,961,0,1,1,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,167.1439,0,167.1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567620,16,112,85,0,31,0,0,6,961,1,1,1,1,1,0,1,0,82.5778583,9,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,1,1,0,1,0,1,0,2405.143,1602.853,802.2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567640,16,112,85,0,31,6,0,9,961,0,1,1,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,334.2877,0,334.2877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567650,16,112,85,0,29,6,0,9,841,0,1,1,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,133.7151,0,133.7151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567660,16,112,85,0,56,2,0,2,3136,0,1,1,1,1,0,1,0,82.5778583,8,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567680,16,112,85,0,38,4,0,6,1444,0,1,1,1,1,0,1,0,82.5778583,8,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567700,16,112,85,0,43,5,0,3,1849,1,0,1,1,1,0,1,0,82.5778583,6,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,1,1,0,1,0,1,0,4379.073,1602.853,2776.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567710,16,112,85,0,51,1,0,3,2601,1,0,1,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,100.2863,0,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567720,16,112,85,0,25,8,0,8,625,0,1,1,1,1,0,1,0,82.5778583,4,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,11643.01,0,11643.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567740,16,112,85,0,27,0,0,9,729,1,0,0,1,1,0,1,0,82.5778583,4,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,66.85754,0,66.85754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567750,16,112,85,0,52,3,0,3,2704,0,1,1,1,1,0,1,0,82.5778583,15,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,1,1,0,1,0,1,0,2912.129,256.6713,2655.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567760,16,112,85,0,26,9,0,6,676,0,0,1,1,1,0,1,0,82.5778583,4,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,1,1,0,1,0,1,0,32746.08,3205.705,29540.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567770,16,112,85,0,36,10,0,6,1296,0,1,1,1,1,0,1,0,82.5778583,5,6.580639,0,0,1,1,0,0,0,196,2,1,3,2,1,1,1,1,0,0,1,0,0,8687.25,256.6713,8430.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567780,16,112,85,0,41,3,0,3,1681,0,1,1,1,1,0,1,0,82.5778583,8,6.580639,0,0,1,1,0,0,0,196,1,1,2,0,2,1,1,1,0,1,0,0,1,27464.51,1602.853,25861.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567820,16,112,85,0,40,6,0,6,1600,1,1,1,1,1,0,1,0,82.5778583,11,6.580639,0,0,1,1,0,0,0,196,3,1,7,0,7,1,1,1,0,0,1,0,0,713.9153,513.3427,200.5726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652045,16,112,85,0,35,0,0,6,1225,0,1,1,0,1,0,1,0,82.5778583,4,6.580639,0,0,1,1,0,0,0,196,0,0,0,0,0,1,0,1,0,1,0,1,0,100.2863,0,100.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652065,16,112,85,0,41,1,0,5,1681,0,1,1,1,1,0,1,0,82.5778583,6,6.580639,0,0,1,1,0,0,0,196,2,1,2,0,2,1,1,1,0,1,0,0,1,3406.278,3205.705,200.5726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652075,16,112,85,0,88,0,0,0,7744,1,1,1,1,1,0,1,0,82.5778583,2,6.580639,0,0,1,NA,0,0,0,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567450,16,112,128,0,56,2,0,1,3136,1,1,1,1,1,0,0,1,77.7851581,10,6.398595,0,0,1,1,0,0,0,197,2,1,14,2,12,1,1,1,0,0,1,0,0,9613.913,3205.705,6408.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567470,16,112,128,0,32,4,0,6,1024,1,0,1,0,1,0,0,1,77.7851581,10,6.398595,0,0,1,1,0,0,0,197,2,1,2,0,2,1,1,1,0,1,0,0,1,4692.039,3205.705,1486.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567880,16,112,128,0,38,6,0,2,1444,1,1,1,1,1,0,0,1,77.7851581,10,6.398595,0,0,1,1,0,0,0,197,1,1,1,0,1,1,0,1,0,1,0,0,1,1724.823,0,1724.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567890,16,112,128,0,47,2,0,1,2209,0,0,1,1,1,0,0,1,77.7851581,7,6.398595,0,0,1,1,0,0,0,197,1,1,2,0,2,1,0,1,0,1,0,0,1,133.7151,0,133.7151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567910,16,112,128,0,35,3,0,7,1225,1,1,1,0,1,0,0,1,77.7851581,6,6.398595,0,0,1,1,0,0,0,197,1,1,2,2,0,1,1,1,0,1,0,0,1,3539.993,3205.705,334.2877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567960,16,112,128,0,42,6,0,6,1764,1,1,1,1,1,0,0,1,77.7851581,8,6.398595,0,0,1,1,0,0,0,197,0,0,0,0,0,1,0,1,0,1,0,1,0,993.3342,0,993.3342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
567980,16,112,128,0,72,0,0,2.835725,5184,1,0,0,1,1,0,0,1,77.7851581,1,6.398595,0,0,1,NA,0,0,0,197,1,1,7,0,7,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
568000,16,112,128,0,32,3,0,6,1024,1,1,1,1,1,0,0,1,77.7851581,4,6.398595,0,0,1,1,0,0,0,197,0,0,0,0,0,1,0,1,0,1,0,1,0,434.2969,0,434.2969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652015,16,112,128,0,37,6,0,6,1369,1,0,1,1,1,0,0,1,77.7851581,6,6.398595,0,0,1,1,0,0,0,197,0,0,0,0,0,1,0,1,0,1,0,1,0,167.1439,0,167.1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652035,16,112,128,0,44,1,0,6,1936,1,0,1,1,1,0,0,1,77.7851581,9,6.398595,0,0,1,1,0,0,0,197,1,1,3,0,3,1,0,1,0,0,1,0,0,267.4302,0,267.4302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
652085,16,112,128,0,51,0,0,3,2601,1,0,1,1,1,0,0,1,77.7851581,12,6.398595,0,0,1,1,0,0,0,197,1,1,1,0,1,1,1,1,0,1,0,0,1,8741.54,6411.41,2330.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997
