hhid,state,muni,local,female_hh,age_hh,educ_hh,ethnicity_hh,educ_sp,age_hh2,dirtfloor97,bathroom97,electricity97,homeown97,primary,telesec,healthcenter,mobilehealth,min_dist,hhsize97,lnup_cwagepm,lnup_cwagepw,lnup_cwagepc,intention_to_treat,treatment,me,mef,enterprise_m,comuid,landpieces,land,ha,hairrigation,haseasonality,ani,ani1,ani2,no4,small4,big4,landlessmall4,landsmall4,vani,vani1,vani2,ani_sales,ani_sales_a,ani_prod,ani_prod_sales_a,crop_sales,ag_exp,credit,foodexp,nonfood,foodexp_pp,nonfoodexp_pp,hhsize,year
651385,16,110,55,1,70,0,0,2.835725,4900,0,1,1,1,1,0,1,0,62.3217483,3,6.849863,0,0,0,0,1,1,0,192,0,0,0,0,0,1,1,1,0,1,0,1,0,19795.4,256.6713,19538.72,0,NA,1,NA,NA,NA,0,369.873,62.85007,123.291,20.95003,3,1999
651395,16,110,55,0,40,0,0,0,1600,0,1,1,1,1,0,1,0,62.3217483,9,6.849863,0,0,0,0,1,1,0,192,1,1,1,0,1,1,1,1,0,1,0,0,1,10016.51,256.6713,9759.838,0,NA,1,NA,7661.994,NA,0,464.8863,198.9941,51.65404,22.11046,9,1999
651405,16,110,55,0,66,3,0,0,4356,0,1,1,0,1,0,1,0,62.3217483,5,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,133.7151,0,133.7151,0,NA,0,NA,NA,NA,0,637.9462,150.304,106.3244,25.05066,6,1999
651435,16,110,55,0,85,5,0,1,7225,0,1,1,1,1,0,1,0,62.3217483,2,6.849863,0,0,0,0,0,0,0,192,1,1,1,0,1,1,0,1,0,1,0,0,1,167.1439,0,167.1439,0,NA,1,NA,NA,78.56259,0,91.61993,11.78439,45.80997,5.892195,2,1999
652686,16,110,55,0,39,0,0,0,1521,1,1,1,1,1,0,1,0,62.3217483,8,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,1783.259,0,1783.259,0,NA,0,NA,NA,NA,0,624.3729,201.116,78.04661,25.1395,8,1999
652873,16,110,55,0,33,4,0,6,1089,0,1,1,1,1,0,1,0,62.3217483,7,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,546.3262,292.653,91.05437,48.7755,6,1999
652874,16,110,55,0,43,2,0,2.835725,1849,0,1,1,1,1,0,1,0,62.3217483,7,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,4859.965,0,4859.965,0,NA,0,NA,NA,NA,0,620.9796,246.5318,56.45269,22.41199,11,1999
652884,16,110,55,0,42,2,0,4,1764,1,1,1,1,1,0,1,0,62.3217483,10,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,688.8461,160.2303,62.62238,14.56639,11,1999
652895,16,110,55,0,29,6,0,4,841,1,1,1,1,1,0,1,0,62.3217483,4,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,1940.501,0,1940.501,0,NA,0,NA,NA,NA,0,492.033,129.3815,98.40659,25.87631,5,1999
654068,16,110,55,0,57,3,0,2,3249,1,1,1,1,1,0,1,0,62.3217483,8,6.849863,0,0,0,0,1,1,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,1,NA,NA,NA,1,1781.499,1777.687,254.4998,253.9552,7,1999
654069,16,110,55,0,38,0,0,6,1444,1,1,1,1,1,0,1,0,62.3217483,4,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,1,0,1,0,1,0,3014.986,0,3014.986,0,NA,0,NA,NA,NA,0,522.5729,287.6276,130.6432,71.90691,4,1999
654073,16,110,55,0,35,2,0,9,1225,0,1,1,1,1,0,1,0,62.3217483,6,6.849863,0,0,0,0,0,0,0,192,1,1,1,0,1,1,1,1,0,1,0,0,1,24989.34,1859.524,23129.82,0,NA,1,NA,NA,78.56259,0,549.7196,228.8879,78.53137,32.69828,7,1999
654074,16,110,55,0,58,0,0,1,3364,0,1,1,1,1,0,1,0,62.3217483,4,6.849863,0,0,0,0,1,1,0,192,1,1,1,0,1,1,1,1,0,1,0,0,1,9968.768,1859.524,8109.244,0,NA,1,NA,NA,104.7501,0,363.0864,257.2692,72.61728,51.45383,5,1999
654075,16,110,55,0,43,3,0,2,1849,0,1,1,1,1,0,1,0,62.3217483,10,6.849863,0,0,0,0,1,1,0,192,0,0,0,0,0,1,1,1,0,1,0,1,0,2615.245,1602.853,1012.392,0,NA,0,NA,NA,NA,0,631.1595,352.8513,57.37814,32.07739,11,1999
654103,16,110,55,0,45,0,0,3,2025,0,1,1,1,1,0,1,0,62.3217483,15,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,1,1,0,1,0,1,0,7069.233,513.3427,6555.891,0,NA,0,NA,NA,NA,0,916.1993,81.439940000000007,61.07995,5.429329,15,1999
654104,16,110,55,0,47,0,0,1,2209,0,1,1,1,1,0,1,0,62.3217483,12,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,1,1,1,0,1,0,1,0,25126.61,513.3427,24613.27,0,NA,0,NA,NA,NA,0,1140.159,337.2187,95.01327,28.10156,12,1999
654105,16,110,55,1,68,0,0,2.835725,4624,0,1,1,1,1,0,1,0,62.3217483,3,6.849863,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,736.3528,387.4781,245.4509,129.1593,3,1999
471222,16,112,18,0,36,6,0,2,1296,1,0,0,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,534.5833,0,534.5833,0,NA,0,NA,NA,261.8753,0,427.5597,916.6828,42.75597,91.66828,10,1999
471232,16,112,18,0,64,1,0,0,4096,0,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,2.5,0,2.5,1,1,1,0,1,0,0,1,9564.346,4808.558,4755.788,0,NA,0,NA,NA,196.4065,0,305.3998,70.70634,61.07996,14.14127,5,1999
471280,16,112,18,0,33,0,0,0,1089,1,1,1,1,1,0,1,0,61.2595063,9,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,1045.146,63.05016,116.1273,7.005573,9,1999
471290,16,112,18,0,30,1,0,6,900,0,1,1,1,1,0,1,0,61.2595063,6,6.493641,6.493641,6.339743,1,1,1,1,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,344.2875,0,344.2875,0,NA,0,NA,NA,NA,0,1231.779,115.4577,205.2965,19.24294,6,1999
471310,16,112,18,0,31,2,0,6,961,0,0,1,1,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,33.42877,0,33.42877,0,NA,0,NA,NA,NA,0,179.8465,41.89694,44.96163,10.47423,4,1999
471340,16,112,18,0,31,7,0,6,961,0,1,1,1,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,334.2877,0,334.2877,0,NA,0,NA,NA,157.1252,0,373.2664,31.42504,93.3166,7.856259,4,1999
471360,16,112,18,0,34,6,0,4,1156,0,1,1,0,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,267.4302,0,267.4302,0,NA,1,NA,NA,130.9377,0,254.4998,82.62144,50.89996,16.52429,5,1999
471370,16,112,18,0,26,6,0,6,676,0,0,1,1,1,0,1,0,61.2595063,3,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,261.2865,309.6473,87.09549,103.2158,3,1999
471440,16,112,18,0,22,0,0,6,484,1,0,1,1,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,NA,0,0,0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,529.3596,107.9242,105.8719,21.58484,5,1999
471470,16,112,18,0,28,0,0,5,784,1,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,NA,0,0,0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,352.9064,59.57499,70.58128,11.915,5,1999
471500,16,112,18,0,30,0,1,0,900,1,0,1,1,1,0,1,0,61.2595063,6,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,100.2863,0,100.2863,0,NA,0,NA,NA,NA,0,322.3664,68.41188,53.72774,11.40198,6,1999
471510,16,112,18,0,64,2,0,1,4096,1,0,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,4,0,4,1,1,1,0,0,1,0,0,7344.623,3205.705,4138.918,1,892.6525,0,NA,NA,117.8439,0,620.9796,722.2678,103.4966,120.378,6,1999
471520,16,112,18,0,52,3,0,2,2704,1,1,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,4549.023,0,4549.023,0,NA,0,NA,NA,26.18753,0,176.4532,18.0694,22.05665,2.258675,8,1999
471560,16,112,18,0,23,6,0,3,529,0,1,1,1,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,167.1439,0,167.1439,0,NA,0,NA,NA,13.09377,0,563.2929,203.9816,140.8232,50.9954,4,1999
471570,16,112,18,0,37,2,0,0.5,1369,0,1,1,1,1,0,1,0,61.2595063,8,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,2,0,2,1,1,1,0,1,0,0,1,2187.44,1602.853,584.5879,0,NA,0,NA,NA,65.46883,0,515.7863,417.4186,64.47328,52.17732,8,1999
471580,16,112,18,0,44,2,0,0,1936,1,1,1,1,1,0,1,0,61.2595063,9,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,1,1,0,1,0,1,0,1769.996,1602.853,167.1439,0,NA,0,NA,NA,NA,0,604.0129,377.1385,67.11254,41.90427,9,1999
471600,16,112,18,0,37,6,0,6,1369,0,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,3661.752,0,3661.752,1,446.3263,0,NA,NA,NA,0,505.6063,391.5619,101.1213,78.31237,5,1999
471610,16,112,18,0,26,9,0,6,676,0,1,1,0,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,33.42877,0,33.42877,0,NA,0,NA,NA,NA,0,322.3664,387.9885,80.59161,96.99713,4,1999
471630,16,112,18,0,27,6,0,3,729,0,0,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,699.0261,333.751,139.8052,66.7502,5,1999
471640,16,112,18,0,39,3,0,3,1521,0,1,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,1,1,0,1,0,0,1,1736.568,1602.853,133.7151,0,NA,0,NA,NA,0,0,539.5396,212.6579,77.07709,30.3797,7,1999
471650,16,112,18,0,31,2,0,6,961,0,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,1,1,0,1,0,0,1,6956.271,6411.41,544.8602,0,NA,1,NA,NA,65.46883,0,631.1595,179.3834,105.1933,29.89723,6,1999
471660,16,112,18,0,29,2,0,2,841,1,0,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,1,0,0,1,0,1,0,256.6713,256.6713,0,0,NA,0,NA,NA,NA,1,369.873,259.6772,52.83901,37.09675,7,1999
471670,16,112,18,0,31,0,0,2,961,1,0,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,133.7151,0,133.7151,0,NA,0,NA,NA,78.56259,0,383.4464,186.5228,54.77805,26.64611,7,1999
471700,16,112,18,0,43,4,0,2,1849,0,1,1,1,1,0,1,0,61.2595063,13,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,2,0,2,1,1,1,0,1,0,0,1,6224.885,3205.705,3019.18,0,NA,0,NA,NA,83.14542,0,64.47328,155.3165,5.372774,12.94304,12,1999
471710,16,112,18,0,49,3,0,2,2401,1,1,1,1,1,0,1,0,61.2595063,8,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,1.5,0,1.5,1,1,1,0,1,0,0,1,3305.36,1602.853,1702.507,1,243.4507,0,NA,NA,104.7501,0,804.2194,591.9445,100.5274,73.99306,8,1999
471730,16,112,18,0,50,3,0,3,2500,0,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,0,1,0,1,0,0,1,444.5739,0,444.5739,0,NA,0,NA,NA,157.1252,0,556.5062,353.6889,111.3012,70.73779,5,1999
471750,16,112,18,0,31,8,0,8,961,1,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,1322.68,0,1322.68,0,NA,0,NA,NA,NA,0,380.053,427.7737,76.0106,85.55473,5,1999
471770,16,112,18,0,46,0,0,0,2116,1,1,1,1,1,0,1,0,61.2595063,8,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,0,1,0,1,0,1,0,100.2863,0,100.2863,0,NA,0,NA,NA,NA,0,159.4865,91.86888,15.94865,9.186888,10,1999
471780,16,112,18,0,34,3,0,3,1156,1,1,1,1,1,0,1,0,61.2595063,6,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,1.5,0,1.5,1,0,1,0,1,0,0,1,3114.709,0,3114.709,1,405.7512,0,NA,851.3326,117.8439,0,352.9064,220.7972,50.4152,31.54246,7,1999
471790,16,112,18,0,32,0,0,0,1024,1,1,1,1,1,0,1,0,61.2595063,3,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,2897.943,0,2897.943,0,NA,1,NA,NA,36.66254,0,631.1595,100.0052,126.2319,20.00105,5,1999
566030,16,112,18,0,33,3,0,6,1089,1,1,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,3476.141,0,3476.141,0,NA,0,NA,NA,65.46883,0,447.9196,78.56259,89.58393,15.71252,5,1999
566040,16,112,18,0,34,4,0,5,1156,1,0,1,1,1,0,1,0,61.2595063,5,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,1,1,1,0,1,0,1,0,10531.49,5065.229,5466.265,0,NA,1,NA,NA,NA,0,512.3929,313.9687,102.4786,62.79374,5,1999
566060,16,112,18,0,44,0,1,0,1936,1,0,0,1,1,0,1,0,61.2595063,4,6.493641,6.493641,6.339743,1,1,0,0,0,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,268.0731,107.1479,33.50914,13.39349,8,1999
566070,16,112,18,0,42,3,0,3,1764,1,0,1,1,1,0,1,0,61.2595063,7,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,1.25,0,1.25,1,1,1,0,1,0,0,1,9396.215,1602.853,7793.363,1,949.4577,0,NA,NA,91.65636,0,441.133,737.8456,63.019,105.4065,7,1999
566090,16,112,18,1,36,6,0,2.835725,1296,0,0,1,1,1,0,1,0,61.2595063,6,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,0,1,0,1,0,0,1,66.85754,0,66.85754,0,NA,0,NA,NA,52.37506,0,322.3664,319.7691,53.72774,53.29485,6,1999
566110,16,112,18,0,74,1,0,0,5476,0,1,1,1,1,0,1,0,61.2595063,11,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,2,0,2,1,1,1,0,1,0,0,1,13242.5,3205.705,10036.79,1,649.2018,0,NA,NA,39.2813,0,593.8329,410.1248,65.98143,45.56942,9,1999
566120,16,112,18,0,72,0,0,0,5184,1,1,1,1,1,0,1,0,61.2595063,6,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,2,0,2,1,1,1,0,1,0,0,1,9122.737,3205.705,5917.032,0,NA,0,NA,NA,130.9377,0,285.0398,177.7115,57.00796,35.5423,5,1999
566320,16,112,18,0,35,5,0,3,1225,1,0,1,1,1,0,1,0,61.2595063,8,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,1,1,0,1,0,0,1,2971.349,1602.853,1368.496,0,NA,0,NA,NA,65.46883,0,281.6465,51.85131,31.29405,5.761257,9,1999
566330,16,112,18,0,38,0,0,2,1444,0,0,1,1,1,0,1,0,61.2595063,12,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,1,1,0,1,0,0,1,1669.71,1602.853,66.85754,0,NA,0,NA,NA,65.46883,0,753.3195,399.7669,62.77662,33.31391,12,1999
566340,16,112,18,0,47,3,0,2,2209,0,1,1,1,1,0,1,0,61.2595063,9,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,0.5,0,0.5,1,1,1,0,1,0,0,1,9815.758,9682.043,133.7151,0,NA,1,NA,NA,65.46883,0,515.7863,542.5317,57.30959,60.2813,9,1999
566380,16,112,18,0,38,6,0,3,1444,0,1,1,1,1,0,1,0,61.2595063,9,6.493641,6.493641,6.339743,1,1,0,0,0,193,1,1,1,0,1,1,1,1,0,1,0,0,1,2271.428,1602.853,668.5754,0,NA,0,NA,NA,130.9377,1,956.9193,1289.26,106.3244,143.2511,9,1999
566400,16,112,18,0,36,2,0,6,1296,0,1,1,1,1,0,1,0,61.2595063,8,6.493641,6.493641,6.339743,1,1,0,0,0,193,2,1,0.5,0,0.5,1,1,1,0,1,0,0,1,4873.664,1602.853,3270.812,0,NA,0,NA,NA,26.18753,0,451.313,328.5704,50.14589,36.50782,9,1999
565730,16,112,29,0,42,1,0,4,1764,0,1,1,0,1,0,0,1,76.998099,10,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,1,1,0,1,1,1,0,1,0,0,1,4662.802,1602.853,3059.949,0,NA,0,NA,NA,65.46883,1,804.2194,136.645,80.42194,13.6645,10,1999
565740,16,112,29,0,52,2,0,1,2704,0,0,1,1,1,0,0,1,76.998099,13,6.626984,6.493641,6.157774,1,1,0,0,0,194,2,1,4,1,3,1,1,1,0,0,1,0,0,7220.422,3205.705,4014.717,0,NA,0,NA,NA,NA,0,617.5862,558.2653,44.1133,39.87609,14,1999
565750,16,112,29,0,31,6,0,3,961,1,0,1,1,1,0,0,1,76.998099,5,6.626984,6.493641,6.157774,1,1,1,0,1,194,0,0,0,0,0,1,1,1,0,1,0,1,0,7714.456,1859.524,5854.932,0,NA,1,NA,NA,NA,0,461.493,553.9857,76.9155,92.33096,6,1999
565800,16,112,29,0,48,3,0,2,2304,1,1,1,1,1,0,0,1,76.998099,8,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,1085.742,0,1085.742,0,NA,0,NA,NA,NA,0,604.0129,346.5211,86.28755,49.50301,7,1999
565830,16,112,29,0,23,6,0,4,529,1,0,1,0,1,0,0,1,76.998099,4,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,334.2877,0,334.2877,0,NA,1,NA,NA,NA,0,206.9932,110.864,51.74829,27.71599,4,1999
565840,16,112,29,0,41,0,0,2,1681,1,0,1,0,1,0,0,1,76.998099,9,6.626984,6.493641,6.157774,1,1,1,1,0,194,1,1,9,0,9,1,1,1,0,0,1,0,0,48570.91,0,48570.91,0,NA,1,NA,4086.396,458.2818,0,620.9796,448.0122,77.62244,56.00153,8,1999
565890,16,112,29,0,59,0,0,4,3481,0,0,1,1,1,0,0,1,76.998099,4,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,2,2,0,1,0,1,0,1,0,0,1,334.2877,0,334.2877,0,NA,0,NA,4682.33,209.5002,0,668.4861,385.9897,133.6972,77.19795,5,1999
565900,16,112,29,0,55,2,0,6,3025,0,1,1,1,1,0,0,1,76.998099,7,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,1,1,0,1,0,1,0,1,0,0,1,414.0979,0,414.0979,0,NA,0,NA,NA,NA,0,274.8598,452.9581,39.26569,64.7083,7,1999
565980,16,112,29,1,65,2,0,2.835725,4225,0,1,1,1,1,0,0,1,76.998099,10,6.626984,6.493641,6.157774,1,1,0,0,0,194,2,1,4,3,1,1,1,1,0,0,1,0,0,13242.5,3205.705,10036.79,0,NA,1,NA,NA,NA,0,597.2262,353.6797,59.72262,35.36797,10,1999
566190,16,112,29,0,44,6,0,3,1936,1,1,1,1,1,0,0,1,76.998099,12,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,9029.262,0,9029.262,0,NA,1,NA,NA,NA,0,889.0527,538.4606,74.08772,44.87172,12,1999
566210,16,112,29,0,28,7,0,6,784,1,0,0,1,1,0,0,1,76.998099,2,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,7253.851,3205.705,4048.146,0,NA,1,NA,NA,NA,0,278.2531,176.9144,92.75104,58.97148,3,1999
566230,16,112,29,0,32,8,0,6,1024,1,0,1,1,1,0,0,1,76.998099,9,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,1,1,0,1,0,1,0,3810.784,1602.853,2207.931,0,NA,0,NA,NA,NA,0,604.0129,201.0122,67.11254,22.33469,9,1999
566240,16,112,29,0,35,9,0,3,1225,0,1,1,1,1,0,0,1,76.998099,5,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,334.2877,0,334.2877,0,NA,0,NA,NA,NA,0,600.6196,272.5255,100.1033,45.42092,6,1999
566260,16,112,29,0,35,3,0,1,1225,0,1,1,0,1,0,0,1,76.998099,6,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,167.1439,0,167.1439,0,NA,0,NA,NA,NA,0,844.9393,482.1852,140.8232,80.3642,6,1999
566310,16,112,29,1,53,2,0,6,2809,1,0,1,1,1,0,0,1,76.998099,10,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,380.053,245.6341,76.0106,49.12682,5,1999
654178,16,112,29,0,32,6,0,1,1024,1,0,1,1,1,0,0,1,76.998099,7,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,1312.697,0,1312.697,0,NA,0,NA,NA,NA,0,732.9595,157.2359,104.7085,22.46227,7,1999
654179,16,112,29,0,38,8,0,6,1444,0,1,1,0,1,0,0,1,76.998099,5,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,768.3076,0,768.3076,0,NA,0,NA,NA,NA,0,804.2194,285.7447,134.0366,47.62411,6,1999
654190,16,112,29,0,38,5,0,4,1444,1,0,1,1,1,0,0,1,76.998099,7,6.626984,6.493641,6.157774,1,1,1,1,0,194,1,1,0.5,0.5,0,1,1,1,0,1,0,0,1,4338.246,256.6713,4081.575,0,NA,1,NA,NA,NA,1,726.1728,424.7747,90.7716,53.09683,8,1999
654191,16,112,29,0,50,1,0,2,2500,1,0,1,1,1,0,0,1,76.998099,12,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,2,0,2,1,0,1,0,1,0,0,1,4716.721,0,4716.721,0,NA,1,NA,NA,NA,0,678.6661,427.823,61.69692,38.893,11,1999
654192,16,112,29,0,48,2,0,4,2304,1,1,1,1,1,0,0,1,76.998099,7,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,2,2,0,1,0,1,0,1,0,0,1,1803.491,0,1803.491,0,NA,1,NA,5107.996,523.7507,0,692.2395,520.1998,98.89136,74.31425,7,1999
654193,16,112,29,0,63,3,0,0,3969,1,0,1,1,1,0,0,1,76.998099,10,6.626984,6.493641,6.157774,1,1,0,0,0,194,1,1,5,0,5,1,1,1,0,0,1,0,0,11201.71,3205.705,7996.005,0,NA,0,NA,NA,261.8753,0,485.2463,306.4061,53.91626,34.04512,9,1999
654194,16,112,29,0,49,3,0,3,2401,1,0,1,0,1,0,0,1,76.998099,6,6.626984,6.493641,6.157774,1,1,0,0,0,194,0,0,0,0,0,1,0,1,0,1,0,1,0,66.85754,0,66.85754,0,NA,0,NA,NA,NA,0,902.626,697.4238,180.5252,139.4848,5,1999
565060,16,112,55,0,50,0,0,0,2500,1,0,1,1,1,0,0,0,73.1139669,7,6.493641,6.493641,6.157774,0,0,0,0,0,195,1,1,2,0,2,1,1,1,0,1,0,0,1,4577.204,1602.853,2974.351,0,NA,0,NA,NA,NA,0,213.7798,65.33421,35.62997,10.88903,6,1999
565540,16,112,55,0,25,9,0,9,625,1,0,1,1,1,0,0,0,73.1139669,3,6.493641,6.493641,6.157774,0,0,0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,383.4464,228.8274,127.8155,76.27579,3,1999
565560,16,112,55,0,49,3,0,0,2401,0,0,1,1,1,0,0,0,73.1139669,6,6.493641,6.493641,6.157774,0,0,0,0,0,195,1,1,1.5,0,1.5,1,1,1,0,1,0,0,1,6468.915,3205.705,3263.21,1,973.8028,0,NA,NA,NA,0,166.2732,228.1159,27.7122,38.01932,6,1999
565620,16,112,55,0,75,2,0,4,5625,1,0,0,1,1,0,0,0,73.1139669,2,6.493641,6.493641,6.157774,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,2234.483,1859.524,374.9591,0,NA,0,NA,NA,NA,0,71.25995,38.05818,35.62997,19.02909,2,1999
565630,16,112,55,0,36,0,0,6,1296,1,0,0,1,1,0,0,0,73.1139669,8,6.493641,6.493641,6.157774,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,641.9092,0,641.9092,0,NA,0,NA,NA,NA,0,610.7996,410.1968,76.34995,51.2746,8,1999
565640,16,112,55,0,39,6,0,3,1521,1,1,0,1,1,0,0,0,73.1139669,4,6.493641,6.493641,6.157774,0,0,0,0,0,195,1,1,1,0,1,1,1,1,0,1,0,0,1,3711.472,1859.524,1851.948,0,NA,1,NA,NA,78.56259,1,166.2732,155.3379,33.25464,31.06757,5,1999
565650,16,112,55,0,28,0,0,9,784,1,0,1,1,1,0,0,0,73.1139669,5,6.493641,6.493641,6.157774,0,0,0,0,0,195,0,0,0,0,0,1,0,1,0,1,0,1,0,481.4319,0,481.4319,0,NA,1,NA,NA,NA,0,295.2198,77.82765,59.04396,15.56553,5,1999
